customer_id,segment,region,acquisition_channel,signup_date,tenure_months,monthly_revenue_gbp,annual_revenue_gbp,credit_score,products_held,support_tickets_90d,digital_engagement_score,avg_payment_delay_days,estimated_clv_gbp,churned,churn_date
NX-03836,Personal Loan,Midlands,Partnership,2023-12-15,23,163.51,1962.16,721,2,1,79.3,1.4,2689.8,0,
NX-03837,Mortgage Refinance,South East,Organic Search,2023-02-11,22,511.89,6142.65,624,4,1,44.9,7.1,10212.15,0,
NX-03838,Personal Loan,South East,Paid Ads,2023-09-16,8,194.55,2334.56,725,1,1,24.5,5.9,3336.48,0,
NX-03839,Mortgage Refinance,London,Partnership,2024-01-20,13,523.8,6285.62,649,2,3,53.8,1.4,10999.83,0,
NX-03840,Auto Finance,London,Organic Search,2024-05-06,12,371.15,4453.76,723,2,1,64.9,0.2,3507.34,0,
NX-03841,Business Line of Credit,South East,Direct,2024-03-14,24,322.75,3873.01,665,1,1,51.3,2.6,5422.22,0,
NX-03842,Personal Loan,Scotland,Organic Search,2023-09-28,7,185.98,2231.81,732,2,3,47.9,0.9,1952.84,0,
NX-03843,Business Line of Credit,Midlands,Direct,2023-02-16,4,481.65,5779.8,636,3,2,42.3,7.2,2697.24,0,
NX-03844,Business Line of Credit,London,Referral,2023-03-26,4,206.5,2478.04,639,2,1,60.8,4.9,2312.84,0,
NX-03845,Personal Loan,South East,Partnership,2023-06-23,10,195.96,2351.56,654,1,1,58.1,6.9,3086.42,0,
NX-03846,Auto Finance,London,Paid Ads,2023-02-27,8,397.36,4768.34,725,3,3,39.3,0.3,7371.06,0,
NX-03847,Mortgage Refinance,Scotland,Organic Search,2024-04-23,8,467.43,5609.12,620,1,2,74.9,6.0,4253.58,0,
NX-03848,Business Line of Credit,North West,Paid Ads,2023-07-18,1,278.94,3347.34,648,1,1,46.4,2.7,3417.07,0,
NX-03849,Auto Finance,South East,Partnership,2023-07-28,17,327.36,3928.35,666,2,0,12.1,0.7,5614.27,0,
NX-03850,Personal Loan,Scotland,Organic Search,2023-09-05,3,190.77,2289.23,701,1,0,40.6,1.1,2537.23,0,
NX-03851,Business Line of Credit,East Anglia,Organic Search,2023-07-30,3,617.92,7415.02,658,1,0,55.2,1.8,10813.57,0,
NX-03852,Personal Loan,South East,Direct,2023-02-08,7,206.26,2475.12,711,2,3,89.3,3.0,1516.01,0,
NX-03853,Auto Finance,Scotland,Referral,2023-09-09,3,214.52,2574.19,638,3,2,23.3,0.8,3228.47,0,
NX-03854,Mortgage Refinance,South East,Paid Ads,2023-05-11,12,371.69,4460.25,734,2,1,37.2,0.7,6634.63,0,
NX-03855,Auto Finance,Scotland,Paid Ads,2024-02-18,6,358.79,4305.43,721,2,1,7.9,6.7,2385.92,0,
NX-03856,Personal Loan,East Anglia,Organic Search,2023-10-18,8,201.41,2416.98,648,3,1,79.9,5.6,1621.39,0,
NX-03857,Business Line of Credit,Midlands,Partnership,2023-09-07,10,412.43,4949.18,719,4,1,71.3,4.4,5485.34,0,
NX-03858,Business Line of Credit,London,Paid Ads,2024-03-16,3,442.41,5308.93,619,1,1,40.2,4.3,5264.68,0,
NX-03859,Business Line of Credit,Midlands,Paid Ads,2024-02-17,2,477.45,5729.42,688,2,1,75.9,4.4,334.22,1,2024-04-05
NX-03860,Mortgage Refinance,Wales,Paid Ads,2024-03-09,29,575.92,6911.08,636,1,1,34.1,7.7,13303.82,0,
NX-03861,Auto Finance,South East,Organic Search,2024-03-21,7,169.56,2034.74,697,3,1,49.9,5.6,2373.87,0,
NX-03862,Auto Finance,Midlands,Organic Search,2023-02-21,7,387.34,4648.03,670,3,1,45.2,1.5,5016.0,0,
NX-03863,Business Line of Credit,South East,Referral,2024-01-09,1,586.87,7042.43,638,1,1,71.4,1.9,8832.38,0,
NX-03864,Personal Loan,North West,Direct,2023-01-14,9,288.61,3463.29,593,2,3,61.1,2.8,4545.57,0,
NX-03865,Personal Loan,London,Direct,2024-02-23,11,275.56,3306.68,668,3,2,8.2,1.9,5015.13,0,
NX-03866,Business Line of Credit,Scotland,Referral,2023-06-05,11,604.93,7259.17,745,2,1,61.6,1.1,6563.5,0,
NX-03867,Business Line of Credit,London,Referral,2024-03-17,17,382.76,4593.08,695,3,0,79.1,5.9,7769.96,0,
NX-03868,Auto Finance,London,Referral,2023-01-30,2,314.11,3769.31,593,3,1,28.8,4.9,219.88,1,2023-03-16
NX-03869,Auto Finance,North West,Direct,2023-03-31,4,383.36,4600.32,667,3,1,15.3,1.5,4025.28,0,
NX-03870,Personal Loan,North West,Paid Ads,2024-01-26,23,71.95,863.46,745,2,1,61.4,0.4,1762.89,0,
NX-03871,Business Line of Credit,Wales,Organic Search,2023-06-16,41,391.57,4698.86,662,4,1,13.8,0.0,11923.36,0,
NX-03872,Personal Loan,London,Paid Ads,2023-12-17,2,77.68,932.13,626,2,3,22.4,0.3,380.62,0,
NX-03873,Personal Loan,Scotland,Direct,2023-03-10,9,196.82,2361.8,776,1,3,60.5,0.5,2824.32,0,
NX-03874,Mortgage Refinance,Midlands,Partnership,2023-06-12,3,709.87,8518.45,620,2,2,64.4,3.2,745.36,1,2023-08-08
NX-03875,Personal Loan,Scotland,Referral,2023-08-30,1,181.13,2173.53,667,1,0,39.5,0.7,950.92,0,
NX-03876,Business Line of Credit,London,Organic Search,2024-05-09,5,346.0,4152.01,646,1,1,42.9,3.0,3754.11,0,
NX-03877,Personal Loan,North West,Referral,2024-01-18,2,196.99,2363.88,715,3,3,44.8,1.2,2551.02,0,
NX-03878,Mortgage Refinance,South East,Referral,2023-02-21,17,581.87,6982.43,706,4,0,56.5,6.8,8960.79,0,
NX-03879,Business Line of Credit,Midlands,Paid Ads,2023-05-22,10,482.78,5793.4,630,3,0,68.4,1.9,4731.27,0,
NX-03880,Personal Loan,Midlands,Organic Search,2023-03-04,2,107.1,1285.24,641,1,1,19.8,3.4,1087.1,0,
NX-03881,Business Line of Credit,East Anglia,Referral,2023-10-19,1,451.65,5419.84,687,2,0,42.4,1.9,6323.14,0,
NX-03882,Auto Finance,London,Paid Ads,2023-04-01,23,304.73,3656.8,692,4,2,34.3,7.3,4906.21,0,
NX-03883,Mortgage Refinance,North West,Organic Search,2023-06-01,2,662.24,7946.93,667,4,2,10.1,3.5,8807.85,0,
NX-03884,Personal Loan,Midlands,Paid Ads,2024-02-28,13,175.46,2105.56,663,4,3,43.1,3.1,3316.26,0,
NX-03885,Mortgage Refinance,South East,Partnership,2023-06-06,5,816.13,9793.6,612,2,2,79.4,2.7,6855.52,0,
NX-03886,Mortgage Refinance,East Anglia,Paid Ads,2023-11-05,12,532.35,6388.2,781,3,5,28.8,13.4,6334.97,0,
NX-03887,Mortgage Refinance,Wales,Paid Ads,2023-12-31,5,448.29,5379.46,715,3,2,57.8,3.5,8158.84,0,
NX-03888,Auto Finance,Wales,Referral,2023-05-30,1,209.75,2517.01,680,1,3,10.0,4.2,73.41,1,2023-06-29
NX-03889,Auto Finance,Midlands,Paid Ads,2023-11-24,3,248.89,2986.7,733,1,2,59.1,0.3,261.34,1,2024-02-19
NX-03890,Business Line of Credit,North West,Organic Search,2023-09-28,2,316.13,3793.58,668,3,2,12.3,5.0,4757.78,0,
NX-03891,Auto Finance,South East,Referral,2024-01-04,7,277.52,3330.22,635,1,1,35.5,2.7,2331.15,0,
NX-03892,Business Line of Credit,London,Paid Ads,2023-03-10,15,639.27,7671.29,699,1,2,68.3,1.2,13648.51,0,
NX-03893,Auto Finance,East Anglia,Referral,2023-04-26,4,173.26,2079.06,687,1,1,16.7,2.6,2728.77,0,
NX-03894,Business Line of Credit,South East,Paid Ads,2023-07-11,1,239.42,2873.03,772,1,2,10.9,2.9,83.8,1,2023-08-10
NX-03895,Auto Finance,Scotland,Organic Search,2023-01-04,10,271.23,3254.75,639,1,3,52.2,0.9,4651.58,0,
NX-03896,Mortgage Refinance,London,Paid Ads,2023-03-16,13,315.56,3786.74,627,1,3,76.1,1.7,3202.95,0,
NX-03897,Personal Loan,South East,Organic Search,2024-02-06,46,121.08,1453.01,795,1,4,61.0,3.8,3305.59,0,
NX-03898,Mortgage Refinance,North West,Organic Search,2023-10-25,12,570.87,6850.49,745,3,2,77.6,0.8,5794.37,0,
NX-03899,Business Line of Credit,South East,Direct,2023-08-29,8,413.16,4957.94,715,1,1,69.6,5.4,6218.08,0,
NX-03900,Mortgage Refinance,London,Partnership,2023-01-30,11,585.78,7029.32,642,2,1,87.9,0.2,7790.83,0,
NX-03901,Business Line of Credit,London,Paid Ads,2023-05-23,36,496.84,5962.05,702,2,1,12.3,2.6,9390.23,0,
NX-03902,Business Line of Credit,East Anglia,Partnership,2023-11-22,24,594.54,7134.45,609,3,1,58.4,1.4,12693.37,0,
NX-03903,Mortgage Refinance,Wales,Referral,2023-07-02,5,576.86,6922.26,651,1,2,55.4,0.2,7470.27,0,
NX-03904,Personal Loan,South East,Paid Ads,2024-03-12,3,252.3,3027.59,616,1,3,83.1,4.5,264.91,1,2024-05-10
NX-03905,Mortgage Refinance,London,Referral,2023-01-16,4,536.06,6432.73,638,1,2,75.5,2.4,6003.89,0,
NX-03906,Business Line of Credit,North West,Direct,2023-04-21,9,470.76,5649.07,614,4,3,13.2,3.8,6755.35,0,
NX-03907,Business Line of Credit,South East,Direct,2023-12-26,19,469.08,5628.93,718,2,1,64.1,1.4,5910.38,0,
NX-03908,Personal Loan,London,Partnership,2023-07-20,9,197.07,2364.88,778,1,3,56.0,5.9,2690.05,0,
NX-03909,Business Line of Credit,Scotland,Direct,2023-04-17,1,446.74,5360.85,733,3,1,84.7,0.3,2189.02,0,
NX-03910,Personal Loan,South East,Referral,2024-01-14,18,289.26,3471.11,721,1,0,45.3,0.8,4859.55,0,
NX-03911,Personal Loan,East Anglia,Paid Ads,2023-06-11,22,221.89,2662.63,661,1,3,67.3,4.7,4271.3,0,
NX-03912,Personal Loan,Midlands,Organic Search,2023-10-10,4,153.16,1837.88,690,2,5,66.8,9.3,1661.75,0,
NX-03913,Personal Loan,Scotland,Organic Search,2023-09-26,15,320.61,3847.27,621,2,1,68.5,5.6,5722.81,0,
NX-03914,Mortgage Refinance,Midlands,Direct,2024-04-28,7,463.44,5561.3,608,2,1,14.7,0.8,4703.94,0,
NX-03915,Mortgage Refinance,North West,Direct,2023-06-04,30,519.22,6230.59,600,1,3,20.1,1.3,9631.45,0,
NX-03916,Business Line of Credit,South East,Partnership,2023-03-14,26,312.02,3744.22,612,3,3,92.2,4.4,7098.41,0,
NX-03917,Auto Finance,London,Organic Search,2023-07-16,10,347.37,4168.43,717,2,2,50.2,8.8,2796.32,0,
NX-03918,Personal Loan,Midlands,Referral,2023-08-31,16,281.41,3376.97,723,1,2,80.3,1.0,3841.3,0,
NX-03919,Auto Finance,South East,Referral,2023-03-27,30,170.71,2048.48,630,3,0,32.0,1.5,3943.33,0,
NX-03920,Auto Finance,London,Paid Ads,2023-10-14,9,267.81,3213.72,696,4,3,68.0,0.1,2062.14,0,
NX-03921,Mortgage Refinance,London,Referral,2023-09-16,5,687.49,8249.9,742,1,2,40.9,2.1,11790.49,0,
NX-03922,Business Line of Credit,London,Paid Ads,2023-10-13,19,282.29,3387.46,671,2,0,12.6,0.3,4248.45,0,
NX-03923,Auto Finance,North West,Paid Ads,2023-05-29,3,335.95,4031.41,639,2,0,27.4,0.3,352.75,1,2023-07-01
NX-03924,Personal Loan,Scotland,Paid Ads,2023-12-21,6,101.91,1222.96,657,3,3,74.9,4.3,1319.78,0,
NX-03925,Mortgage Refinance,London,Partnership,2024-01-25,28,581.19,6974.28,758,1,1,74.8,1.3,5695.66,1,2024-08-23
NX-03926,Personal Loan,North West,Partnership,2024-04-20,18,184.67,2216.03,676,2,1,50.3,8.2,2650.0,0,
NX-03927,Auto Finance,South East,Direct,2024-02-20,7,555.41,6664.88,797,3,1,66.7,3.8,5054.2,0,
NX-03928,Auto Finance,North West,Direct,2024-03-01,3,349.56,4194.69,643,1,2,45.3,1.0,6117.26,0,
NX-03929,Auto Finance,London,Direct,2024-04-29,6,116.21,1394.47,652,2,1,36.4,3.4,2033.61,0,
NX-03930,Personal Loan,North West,Organic Search,2023-07-09,4,175.52,2106.18,602,2,4,18.2,6.0,2825.8,0,
NX-03931,Mortgage Refinance,North West,Referral,2023-08-05,2,643.64,7723.73,738,3,3,54.9,1.7,9461.57,0,
NX-03932,Personal Loan,Wales,Paid Ads,2024-02-20,19,155.21,1862.53,685,3,3,26.7,2.5,2607.54,0,
NX-03933,Auto Finance,London,Organic Search,2023-12-21,4,253.47,3041.69,630,1,1,52.4,0.7,3105.06,0,
NX-03934,Personal Loan,Scotland,Organic Search,2023-03-27,8,155.54,1866.42,660,1,1,49.3,1.5,1469.81,0,
NX-03935,Personal Loan,Scotland,Organic Search,2023-08-04,6,212.83,2553.95,706,3,1,46.5,2.6,3054.1,0,
NX-03936,Business Line of Credit,Wales,Paid Ads,2024-02-27,56,256.81,3081.78,634,3,2,33.7,2.9,6112.19,0,
NX-03937,Business Line of Credit,Wales,Organic Search,2023-11-16,6,347.0,4164.02,698,1,3,24.5,3.8,2429.01,0,
NX-03938,Personal Loan,Scotland,Organic Search,2023-04-28,1,241.98,2903.75,729,2,2,53.6,9.5,84.69,1,2023-05-28
NX-03939,Personal Loan,East Anglia,Referral,2024-02-18,1,150.78,1809.32,656,3,3,44.7,5.5,791.58,0,
NX-03940,Business Line of Credit,South East,Organic Search,2024-03-22,12,348.9,4186.83,577,1,2,6.4,5.7,5373.09,0,
NX-03941,Auto Finance,London,Referral,2024-01-05,12,179.89,2158.7,665,1,0,83.1,2.4,1762.94,0,
NX-03942,Mortgage Refinance,South East,Organic Search,2024-04-24,7,616.89,7402.65,652,2,1,52.0,0.5,4102.3,0,
NX-03943,Personal Loan,Scotland,Referral,2024-02-19,7,205.53,2466.32,611,3,2,8.7,3.0,2301.9,0,
NX-03944,Business Line of Credit,South East,Paid Ads,2023-03-28,1,546.41,6556.89,712,2,2,72.0,1.6,3059.88,0,
NX-03945,Personal Loan,Scotland,Direct,2023-02-09,10,173.22,2078.69,714,1,5,58.1,0.1,2425.14,0,
NX-03946,Personal Loan,South East,Direct,2023-06-10,9,198.95,2387.36,692,4,2,66.2,0.7,2785.26,0,
NX-03947,Auto Finance,Scotland,Partnership,2023-07-10,2,314.59,3775.07,656,1,3,67.1,4.3,2202.13,0,
NX-03948,Auto Finance,Wales,Organic Search,2023-01-25,1,176.0,2112.01,687,2,2,63.3,3.0,1293.61,0,
NX-03949,Personal Loan,Midlands,Direct,2024-02-24,1,321.21,3854.48,644,2,2,49.3,11.5,5171.43,0,
NX-03950,Personal Loan,East Anglia,Paid Ads,2023-06-01,1,238.68,2864.2,717,1,1,50.0,7.7,2088.48,0,
NX-03951,Personal Loan,Midlands,Organic Search,2023-04-05,13,184.74,2216.88,655,2,4,41.1,2.7,1810.45,0,
NX-03952,Mortgage Refinance,London,Direct,2024-03-17,3,486.37,5836.41,666,1,1,31.5,0.5,8511.43,0,
NX-03953,Mortgage Refinance,East Anglia,Organic Search,2024-02-27,4,718.59,8623.12,670,2,3,65.9,1.2,8551.26,0,
NX-03954,Personal Loan,Midlands,Direct,2023-02-15,2,185.76,2229.07,850,2,2,63.8,0.8,130.03,1,2023-03-19
NX-03955,Personal Loan,North West,Referral,2024-04-05,44,234.82,2817.81,623,3,0,22.2,1.9,6574.89,0,
NX-03956,Mortgage Refinance,North West,Organic Search,2023-05-18,26,433.3,5199.56,654,4,0,73.8,4.8,7734.35,0,
NX-03957,Mortgage Refinance,Scotland,Referral,2024-04-15,3,388.68,4664.19,591,1,1,23.2,5.2,408.12,1,2024-05-18
NX-03958,Business Line of Credit,Scotland,Organic Search,2024-04-10,5,398.97,4787.69,693,4,3,16.4,0.6,3211.74,0,
NX-03959,Personal Loan,Wales,Referral,2023-10-15,3,180.63,2167.62,775,4,1,73.9,2.4,1770.22,0,
NX-03960,Personal Loan,London,Organic Search,2023-12-19,9,205.41,2464.94,667,1,4,15.9,3.4,3810.38,0,
NX-03961,Business Line of Credit,East Anglia,Partnership,2023-06-13,1,610.7,7328.36,644,4,2,52.0,1.5,5129.85,0,
NX-03962,Business Line of Credit,South East,Organic Search,2024-02-16,15,564.56,6774.77,676,2,1,67.5,7.1,5927.92,0,
NX-03963,Personal Loan,North West,Direct,2024-02-04,10,259.08,3108.96,736,3,2,34.7,1.3,2448.31,0,
NX-03964,Business Line of Credit,London,Referral,2023-01-16,32,324.76,3897.13,755,4,4,79.5,2.0,5001.32,0,
NX-03965,Personal Loan,North West,Referral,2023-01-18,2,162.3,1947.65,622,3,1,25.4,2.7,1874.61,0,
NX-03966,Auto Finance,Midlands,Organic Search,2023-05-16,22,367.44,4409.28,716,2,0,32.0,1.7,7587.63,0,
NX-03967,Personal Loan,North West,Referral,2024-05-04,21,252.9,3034.76,674,2,0,81.7,9.9,4868.26,0,
NX-03968,Personal Loan,London,Referral,2024-04-08,1,224.51,2694.13,759,2,1,25.0,4.3,1885.89,0,
NX-03969,Business Line of Credit,South East,Referral,2023-09-04,7,346.85,4162.16,806,1,3,26.5,5.3,3763.29,0,
NX-03970,Business Line of Credit,Midlands,Referral,2023-09-05,2,284.59,3415.08,780,1,3,46.4,4.2,3087.8,0,
NX-03971,Mortgage Refinance,Wales,Paid Ads,2023-11-27,4,554.95,6659.36,625,2,0,21.0,2.7,8934.64,0,
NX-03972,Business Line of Credit,South East,Organic Search,2023-07-17,4,304.08,3648.91,633,3,3,32.2,0.1,4576.34,0,
NX-03973,Personal Loan,North West,Paid Ads,2023-01-01,11,207.64,2491.66,773,3,2,51.0,4.3,1962.18,0,
NX-03974,Auto Finance,Wales,Paid Ads,2023-07-09,7,390.05,4680.66,674,4,3,62.5,2.8,5187.73,0,
NX-03975,Personal Loan,Wales,Referral,2024-01-16,41,191.35,2296.14,637,1,1,30.9,0.3,4821.9,0,
NX-03976,Mortgage Refinance,London,Organic Search,2024-04-04,1,324.13,3889.51,605,2,2,18.4,0.4,113.44,1,2024-05-04
NX-03977,Business Line of Credit,South East,Direct,2023-10-21,50,353.79,4245.5,687,2,3,25.9,2.0,9287.03,0,
NX-03978,Business Line of Credit,Scotland,Partnership,2024-04-20,3,532.41,6388.91,657,1,1,34.5,5.7,5403.95,0,
NX-03979,Personal Loan,Midlands,Referral,2023-02-14,20,208.44,2501.22,701,1,0,54.7,2.4,4887.81,0,
NX-03980,Business Line of Credit,Scotland,Paid Ads,2024-03-17,5,492.01,5904.07,690,1,5,20.0,7.6,861.01,1,2024-07-31
NX-03981,Mortgage Refinance,London,Organic Search,2023-12-03,2,785.34,9424.13,613,4,1,70.4,5.1,8520.99,0,
NX-03982,Auto Finance,North West,Partnership,2024-01-20,27,317.93,3815.11,635,4,1,58.9,3.0,8011.72,0,
NX-03983,Personal Loan,Midlands,Organic Search,2023-02-01,5,199.05,2388.62,731,3,3,28.3,1.1,348.34,1,2023-05-10
NX-03984,Personal Loan,South East,Referral,2024-01-27,15,231.4,2776.81,736,2,3,10.3,5.7,5021.39,0,
NX-03985,Auto Finance,North West,Paid Ads,2023-04-28,11,196.15,2353.76,659,1,1,63.1,3.2,2814.71,0,
NX-03986,Mortgage Refinance,Scotland,Organic Search,2023-10-23,8,453.23,5438.8,689,4,0,55.5,2.4,3648.53,0,
NX-03987,Personal Loan,North West,Direct,2023-07-03,9,135.69,1628.29,622,1,3,55.8,2.1,2232.11,0,
NX-03988,Business Line of Credit,Midlands,Organic Search,2023-07-10,18,505.14,6061.67,677,2,1,87.0,0.7,5657.55,0,
NX-03989,Personal Loan,South East,Paid Ads,2023-08-23,1,124.85,1498.25,740,1,2,32.6,0.0,43.7,1,2023-09-22
NX-03990,Mortgage Refinance,South East,Organic Search,2023-08-26,15,604.52,7254.21,771,4,3,7.6,3.8,13118.02,0,
NX-03991,Personal Loan,London,Referral,2023-08-04,31,166.99,2003.93,673,1,3,59.3,7.6,2571.7,0,
NX-03992,Personal Loan,East Anglia,Direct,2023-03-15,1,158.63,1903.57,662,1,5,68.8,0.6,2553.95,0,
NX-03993,Auto Finance,Midlands,Partnership,2023-04-21,2,362.95,4355.35,600,3,0,73.9,8.2,5589.37,0,
NX-03994,Personal Loan,London,Referral,2023-04-13,17,100.07,1200.84,647,1,2,28.9,0.2,1155.81,0,
NX-03995,Business Line of Credit,London,Organic Search,2023-12-25,8,356.47,4277.65,676,4,4,38.5,2.4,4865.83,0,
NX-03996,Business Line of Credit,London,Paid Ads,2023-03-15,7,800.84,9610.05,670,1,4,63.0,0.4,8128.5,0,
NX-03997,Personal Loan,Midlands,Referral,2024-02-24,2,291.03,3492.3,648,4,2,26.5,6.6,4481.79,0,
NX-03998,Business Line of Credit,North West,Paid Ads,2024-04-17,9,184.13,2209.51,745,2,1,43.4,0.3,2899.99,0,
NX-03999,Business Line of Credit,North West,Organic Search,2023-09-09,1,354.02,4248.21,702,2,0,52.3,0.9,1982.5,0,
NX-04000,Personal Loan,Midlands,Organic Search,2023-04-24,9,183.77,2205.23,670,4,1,49.9,4.9,2637.08,0,
NX-04001,Business Line of Credit,Midlands,Organic Search,2024-01-14,20,236.54,2838.52,717,2,1,54.3,3.5,2649.28,0,
NX-04002,Auto Finance,Scotland,Organic Search,2023-11-09,4,451.44,5417.31,678,2,3,43.4,1.5,6794.21,0,
NX-04003,Auto Finance,London,Organic Search,2023-11-26,9,292.37,3508.4,765,1,2,64.1,5.4,2148.89,0,
NX-04004,Personal Loan,Scotland,Organic Search,2023-12-05,60,168.84,2026.14,636,1,3,46.4,3.0,3545.74,1,2025-07-15
NX-04005,Personal Loan,London,Direct,2023-08-26,16,202.86,2434.37,698,3,1,31.5,0.9,2059.07,0,
NX-04006,Personal Loan,Midlands,Organic Search,2023-06-22,25,201.91,2422.89,563,1,3,18.0,4.0,2685.37,0,
NX-04007,Business Line of Credit,London,Direct,2023-03-20,7,308.93,3707.21,658,1,0,51.8,1.2,3784.44,0,
NX-04008,Business Line of Credit,Scotland,Partnership,2024-04-08,20,590.99,7091.84,688,2,2,44.0,5.1,10962.81,0,
NX-04009,Auto Finance,Scotland,Paid Ads,2024-01-21,1,302.96,3635.55,662,2,1,38.6,4.6,106.04,1,2024-02-20
NX-04010,Personal Loan,London,Paid Ads,2023-04-03,1,258.52,3102.3,619,1,1,48.9,1.1,2262.09,0,
NX-04011,Personal Loan,North West,Paid Ads,2024-03-27,3,145.46,1745.54,641,3,2,49.0,0.3,1069.14,0,
NX-04012,Business Line of Credit,Midlands,Organic Search,2023-02-19,7,186.53,2238.35,624,1,1,20.2,5.2,457.0,1,2023-05-27
NX-04013,Auto Finance,London,Referral,2023-10-12,26,404.98,4859.8,673,3,1,57.6,1.4,8221.16,0,
NX-04014,Personal Loan,London,Direct,2023-08-11,5,224.42,2693.09,723,3,1,76.7,1.2,3691.77,0,
NX-04015,Auto Finance,South East,Referral,2023-03-22,14,383.46,4601.49,660,1,0,42.8,0.1,5368.4,0,
NX-04016,Personal Loan,Wales,Organic Search,2023-09-23,17,253.78,3045.41,779,3,1,41.4,3.9,4530.04,0,
NX-04017,Mortgage Refinance,London,Referral,2023-06-04,12,522.89,6274.71,692,3,2,45.3,1.0,8967.61,0,
NX-04018,Mortgage Refinance,South East,Referral,2024-01-08,6,464.96,5579.52,567,3,0,36.5,1.7,7648.6,0,
NX-04019,Personal Loan,Scotland,Referral,2023-08-21,12,174.5,2093.99,698,2,1,10.3,6.9,2076.54,0,
NX-04020,Personal Loan,South East,Organic Search,2024-02-03,5,213.09,2557.03,677,1,0,68.1,0.4,3132.36,0,
NX-04021,Business Line of Credit,London,Referral,2023-11-12,1,456.01,5472.18,755,4,0,48.4,0.1,2872.89,0,
NX-04022,Personal Loan,Midlands,Referral,2023-08-24,60,70.25,842.99,679,3,0,52.0,2.5,1819.45,0,
NX-04023,Auto Finance,East Anglia,Direct,2023-06-08,1,280.52,3366.24,666,1,5,23.8,3.6,98.18,1,2023-07-08
NX-04024,Mortgage Refinance,North West,Organic Search,2024-02-09,1,732.08,8785.01,794,4,4,75.2,2.3,6918.2,0,
NX-04025,Auto Finance,Scotland,Organic Search,2023-11-12,29,289.9,3478.74,564,4,3,47.1,1.2,6189.26,0,
NX-04026,Mortgage Refinance,London,Direct,2023-09-08,5,853.68,10244.17,661,1,3,32.1,1.3,6573.34,0,
NX-04027,Business Line of Credit,Midlands,Organic Search,2023-11-10,14,295.07,3540.78,694,1,1,65.7,0.5,4957.09,0,
NX-04028,Personal Loan,London,Paid Ads,2024-02-29,5,200.91,2410.94,658,2,2,19.8,1.1,1968.94,0,
NX-04029,Auto Finance,Midlands,Direct,2024-03-05,6,211.17,2534.07,564,4,2,31.4,4.3,3252.06,0,
NX-04030,Business Line of Credit,North West,Organic Search,2023-10-28,4,308.78,3705.3,702,1,0,27.2,2.1,3242.14,0,
NX-04031,Auto Finance,London,Paid Ads,2024-01-15,5,222.3,2667.57,654,2,2,32.3,6.6,1867.3,0,
NX-04032,Personal Loan,North West,Referral,2023-10-09,7,312.58,3750.97,672,3,2,64.6,0.6,4704.34,0,
NX-04033,Personal Loan,Midlands,Referral,2023-04-12,17,164.87,1978.46,749,1,1,24.1,1.8,2712.13,0,
NX-04034,Mortgage Refinance,Wales,Referral,2023-02-20,10,414.6,4975.25,696,2,3,73.4,3.6,8126.24,0,
NX-04035,Personal Loan,Wales,Organic Search,2024-02-24,40,179.84,2158.05,645,1,2,65.1,1.0,4531.91,0,
NX-04036,Mortgage Refinance,East Anglia,Direct,2023-02-21,1,486.64,5839.65,701,2,0,87.2,0.9,5109.7,0,
NX-04037,Mortgage Refinance,Wales,Direct,2023-07-28,9,641.72,7700.61,656,2,3,24.2,0.3,11005.46,0,
NX-04038,Auto Finance,North West,Organic Search,2023-11-03,12,126.86,1522.3,663,1,1,60.3,6.7,2220.02,0,
NX-04039,Auto Finance,Wales,Direct,2023-05-11,35,213.63,2563.57,721,3,3,44.9,0.6,4187.17,0,
NX-04040,Business Line of Credit,Midlands,Paid Ads,2023-09-27,1,530.05,6360.55,644,1,2,36.3,10.5,185.52,1,2023-10-27
NX-04041,Mortgage Refinance,Midlands,Organic Search,2024-03-08,11,446.71,5360.47,710,2,1,79.9,1.8,6879.27,0,
NX-04042,Personal Loan,London,Referral,2023-07-24,26,134.7,1616.44,667,3,2,14.5,12.0,2404.45,0,
NX-04043,Business Line of Credit,London,Paid Ads,2024-05-03,3,316.04,3792.47,652,1,2,15.1,0.1,1659.2,0,
NX-04044,Auto Finance,London,Organic Search,2023-08-07,29,347.89,4174.7,652,1,3,27.3,2.5,6453.39,0,
NX-04045,Business Line of Credit,London,Organic Search,2023-09-14,1,508.4,6100.75,646,1,2,21.2,3.5,177.94,1,2023-10-14
NX-04046,Business Line of Credit,South East,Direct,2023-07-04,18,544.49,6533.89,684,1,1,52.2,2.2,8766.3,0,
NX-04047,Personal Loan,South East,Partnership,2023-05-25,37,110.24,1322.86,664,3,2,65.3,2.5,2160.67,0,
NX-04048,Business Line of Credit,London,Organic Search,2024-05-10,14,261.16,3133.96,755,3,1,36.9,2.3,4844.58,0,
NX-04049,Mortgage Refinance,Midlands,Paid Ads,2023-06-27,8,690.6,8287.23,631,3,1,27.7,0.5,10876.99,0,
NX-04050,Personal Loan,South East,Paid Ads,2024-04-26,1,192.31,2307.69,709,3,1,64.4,2.3,67.31,1,2024-05-26
NX-04051,Mortgage Refinance,London,Referral,2023-01-14,35,429.11,5149.3,742,1,0,10.1,2.3,9762.21,0,
NX-04052,Auto Finance,Scotland,Organic Search,2023-09-03,8,277.43,3329.13,775,1,2,63.1,1.3,3204.29,0,
NX-04053,Mortgage Refinance,London,Referral,2023-07-06,1,334.85,4018.2,635,1,1,41.7,2.8,4336.31,0,
